complaint_id,source,date_received,product,raw_text,cleaned_text,primary_category,original_issue
cyberguard_300018,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $43,097 via Wells Fargo for an item listed on Instagram, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $43,097 via Wells Fargo for an item listed on Instagram, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300019,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).",ransomware_extortion,Ransomware Extortion
cyberguard_300020,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Revolut directed the victim to install remote access tools, compromising $49,891.","An impersonation call from someone claiming to be technical support at Revolut directed the victim to install remote access tools, compromising $49,891.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300021,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $41,999.","An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $41,999.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300022,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $66,005 in Tether (USDT) before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $66,005 in Tether (USDT) before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300023,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Facebook Marketplace promoting a trading platform. Victim transferred $83,486 in Monero before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Facebook Marketplace promoting a trading platform. Victim transferred $83,486 in Monero before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300024,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $28,474.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $28,474.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300025,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Wells Fargo directed the victim to install remote access tools, compromising $77,573.","An impersonation call from someone claiming to be technical support at Wells Fargo directed the victim to install remote access tools, compromising $77,573.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300026,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $29,223 via Chime for an item listed on LinkedIn, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $29,223 via Chime for an item listed on LinkedIn, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300027,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $47,237 in Ethereum before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $47,237 in Ethereum before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300028,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $25,851.","An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $25,851.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300029,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with JPMorgan Chase and obtain online loans amounting to $8,172 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with JPMorgan Chase and obtain online loans amounting to $8,172 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300030,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via WhatsApp promoting a trading platform. Victim transferred $42,447 in Bitcoin before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via WhatsApp promoting a trading platform. Victim transferred $42,447 in Bitcoin before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300031,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300032,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $22,781.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $22,781.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300033,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $71,488 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $71,488 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300034,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $21,763 in Monero to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $21,763 in Monero to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300035,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $81,471.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $81,471.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300036,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300037,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Monero.","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Monero.",ransomware_extortion,Ransomware Extortion
cyberguard_300038,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim was targeted with an email purporting to be from LinkedIn demanding password verification, resulting in account takeover.","Victim was targeted with an email purporting to be from LinkedIn demanding password verification, resulting in account takeover.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300039,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $4,170 in Bitcoin to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $4,170 in Bitcoin to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300040,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $21,308 in benefits.","Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $21,308 in benefits.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300041,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $34,943.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $34,943.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300042,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300043,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $4,640 in Ethereum was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $4,640 in Ethereum was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
cyberguard_300044,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $15,071.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $15,071.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300045,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Tinder promoting a trading platform. Victim transferred $50,646 in Bitcoin before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Tinder promoting a trading platform. Victim transferred $50,646 in Bitcoin before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300046,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300047,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Zelle and obtain online loans amounting to $7,497 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Zelle and obtain online loans amounting to $7,497 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300048,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with JPMorgan Chase and obtain online loans amounting to $84,994 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with JPMorgan Chase and obtain online loans amounting to $84,994 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300049,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300050,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim was targeted with an email purporting to be from Facebook Marketplace demanding password verification, resulting in account takeover.","Victim was targeted with an email purporting to be from Facebook Marketplace demanding password verification, resulting in account takeover.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300051,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $75,357.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $75,357.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300052,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $54,346 in Tether (USDT) to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $54,346 in Tether (USDT) to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300053,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $41,963 in Tether (USDT) to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $41,963 in Tether (USDT) to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300054,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $62,688 in benefits.","Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $62,688 in benefits.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300055,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).",ransomware_extortion,Ransomware Extortion
cyberguard_300056,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at JPMorgan Chase directed the victim to install remote access tools, compromising $29,292.","An impersonation call from someone claiming to be technical support at JPMorgan Chase directed the victim to install remote access tools, compromising $29,292.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300057,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $78,560 in Bitcoin was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $78,560 in Bitcoin was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
cyberguard_300058,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $49,882 via Chime for an item listed on Instagram, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $49,882 via Chime for an item listed on Instagram, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300059,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $9,309 in Bitcoin was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $9,309 in Bitcoin was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
cyberguard_300060,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Zelle and obtain online loans amounting to $40,859 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Zelle and obtain online loans amounting to $40,859 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300061,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $62,485 in Ethereum to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $62,485 in Ethereum to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300062,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300063,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $54,615 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $54,615 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300064,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Chime directed the victim to install remote access tools, compromising $58,903.","An impersonation call from someone claiming to be technical support at Chime directed the victim to install remote access tools, compromising $58,903.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300065,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Facebook Marketplace promoting a trading platform. Victim transferred $21,234 in Solana before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Facebook Marketplace promoting a trading platform. Victim transferred $21,234 in Solana before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300066,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Venmo and obtain online loans amounting to $77,207 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Venmo and obtain online loans amounting to $77,207 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300067,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Zelle directed the victim to install remote access tools, compromising $28,055.","An impersonation call from someone claiming to be technical support at Zelle directed the victim to install remote access tools, compromising $28,055.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300068,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Wells Fargo and obtain online loans amounting to $43,325 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Wells Fargo and obtain online loans amounting to $43,325 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300069,cyberguard,2024-05-02,Police / CERT Incident Report,"A business owner filed a report stating that an extortion group encrypted their client database, demanding $31,048 in Monero to restore access.","A business owner filed a report stating that an extortion group encrypted their client database, demanding $31,048 in Monero to restore access.",ransomware_extortion,Ransomware Extortion
cyberguard_300070,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Revolut and obtain online loans amounting to $34,633 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Revolut and obtain online loans amounting to $34,633 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300071,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $34,891 in Monero was paid within 24 hours.","Complainant reported digital extortion where an attacker threatened to release private personal photographs unless $34,891 in Monero was paid within 24 hours.",ransomware_extortion,Ransomware Extortion
cyberguard_300072,cyberguard,2024-05-02,Police / CERT Incident Report,"A victim discovered that their identity was forged to register unauthorized accounts with Cash App and obtain online loans amounting to $30,133 without consent.","A victim discovered that their identity was forged to register unauthorized accounts with Cash App and obtain online loans amounting to $30,133 without consent.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300073,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $44,144 via Revolut for an item listed on Tinder, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $44,144 via Revolut for an item listed on Tinder, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300074,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $15,776.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $15,776.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300075,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $54,415.","An impersonation call from someone claiming to be technical support at Cash App directed the victim to install remote access tools, compromising $54,415.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300076,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $55,220 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $55,220 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300077,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Tether (USDT).",ransomware_extortion,Ransomware Extortion
cyberguard_300078,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $66,273 in benefits.","Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $66,273 in benefits.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300079,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant was deceived in an online transaction. They transferred $2,126 via Cash App for an item listed on Tinder, after which the seller deleted their profile.","Complainant was deceived in an online transaction. They transferred $2,126 via Cash App for an item listed on Tinder, after which the seller deleted their profile.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300080,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Solana.","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Solana.",ransomware_extortion,Ransomware Extortion
cyberguard_300081,cyberguard,2024-05-02,Police / CERT Incident Report,"An impersonation call from someone claiming to be technical support at Wells Fargo directed the victim to install remote access tools, compromising $77,445.","An impersonation call from someone claiming to be technical support at Wells Fargo directed the victim to install remote access tools, compromising $77,445.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300082,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $34,850.","Complainant reported that an unknown perpetrator impersonated them using their personal credentials to lease equipment and open utility accounts totaling $34,850.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300083,cyberguard,2024-05-02,Police / CERT Incident Report,"Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $18,506 in Monero before being locked out.","Citizen reported an online crypto investment fraud. An unknown party contacted them via Instagram promoting a trading platform. Victim transferred $18,506 in Monero before being locked out.",financial_cyber_fraud,Financial Cyber Fraud
cyberguard_300084,cyberguard,2024-05-02,Police / CERT Incident Report,"Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $81,074 in benefits.","Complainant reported identity theft. Fraudsters acquired the victim's social security number and driver's license from an online leak and fraudulently claimed $81,074 in benefits.",identity_theft_impersonation,Identity Theft Impersonation
cyberguard_300085,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.","Victim received an urgent smishing SMS claiming an undelivered parcel from postal services, providing a spoofed link that compromised their debit card details.",phishing_social_engineering,Phishing Social Engineering
cyberguard_300086,cyberguard,2024-05-02,Police / CERT Incident Report,"A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Monero.","A commercial logistics agency reported a malware attack that locked critical shipment dispatch schedules, leaving a ransom note demanding Monero.",ransomware_extortion,Ransomware Extortion
cyberguard_300087,cyberguard,2024-05-02,Police / CERT Incident Report,"Victim experienced unauthorized card-not-present fraud where $77,018 was deducted through international online payment processors.","Victim experienced unauthorized card-not-present fraud where $77,018 was deducted through international online payment processors.",financial_cyber_fraud,Financial Cyber Fraud
