complaint_id,source,date_received,product,raw_text,cleaned_text,primary_category,original_issue
PR-RIV-2024-1010,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: <EMAIL>.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-GOT-2024-1011,custom_agency,2024-06-01,Institutional Complaint,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@gothampolice.gov.,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-MET-2024-1012,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-CEN-2024-1013,custom_agency,2024-06-01,Institutional Complaint,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,denial_of_service_disruption,DDoS Attack on School Portal
PR-GOT-2024-1014,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: <EMAIL>.",financial_cyber_fraud,Online Crypto Investment Scam
PR-RIV-2024-1015,custom_agency,2024-06-01,Institutional Complaint,[Riverdale Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@riverdalepolice.gov.,[Riverdale Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-MET-2024-1016,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-GOT-2024-1017,custom_agency,2024-06-01,Institutional Complaint,[Gotham Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@gothampolice.gov.,[Gotham Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-MET-2024-1018,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-MET-2024-1019,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-CEN-2024-1020,custom_agency,2024-06-01,Institutional Complaint,[Central City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@central citypolice.gov.,[Central City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@central citypolice.gov.,financial_cyber_fraud,Social Media Account Hijack
PR-MET-2024-1021,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-MET-2024-1022,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-CEN-2024-1023,custom_agency,2024-06-01,Institutional Complaint,"[Central City Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@central citypolice.gov.","[Central City Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@central citypolice.gov.",phishing_social_engineering,Corporate Email Compromise
PR-GOT-2024-1024,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: <EMAIL>.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-RIV-2024-1025,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: <EMAIL>.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-CEN-2024-1026,custom_agency,2024-06-01,Institutional Complaint,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,denial_of_service_disruption,DDoS Attack on School Portal
PR-STA-2024-1027,custom_agency,2024-06-01,Institutional Complaint,"[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.","[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-MET-2024-1028,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-CEN-2024-1029,custom_agency,2024-06-01,Institutional Complaint,"[Central City Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@central citypolice.gov.","[Central City Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@central citypolice.gov.",phishing_social_engineering,Corporate Email Compromise
PR-MET-2024-1030,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-GOT-2024-1031,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-RIV-2024-1032,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-MET-2024-1033,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: <EMAIL>.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-STA-2024-1034,custom_agency,2024-06-01,Institutional Complaint,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,financial_cyber_fraud,Social Media Account Hijack
PR-MET-2024-1035,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: <EMAIL>.",financial_cyber_fraud,Online Crypto Investment Scam
PR-MET-2024-1036,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-MET-2024-1037,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: <EMAIL>.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-MET-2024-1038,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-CEN-2024-1039,custom_agency,2024-06-01,Institutional Complaint,[Central City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@central citypolice.gov.,[Central City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@central citypolice.gov.,financial_cyber_fraud,Social Media Account Hijack
PR-STA-2024-1040,custom_agency,2024-06-01,Institutional Complaint,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,financial_cyber_fraud,Social Media Account Hijack
PR-GOT-2024-1041,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-MET-2024-1042,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-CEN-2024-1043,custom_agency,2024-06-01,Institutional Complaint,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,[Central City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@central citypolice.gov.,denial_of_service_disruption,DDoS Attack on School Portal
PR-GOT-2024-1044,custom_agency,2024-06-01,Institutional Complaint,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@gothampolice.gov.,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-MET-2024-1045,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-GOT-2024-1046,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: <EMAIL>.",financial_cyber_fraud,Online Crypto Investment Scam
PR-STA-2024-1047,custom_agency,2024-06-01,Institutional Complaint,"[Star City Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@star citypolice.gov.","[Star City Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@star citypolice.gov.",ransomware_extortion,Ransomware Hostage
PR-MET-2024-1048,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: <EMAIL>.,financial_cyber_fraud,Social Media Account Hijack
PR-RIV-2024-1049,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-RIV-2024-1050,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-MET-2024-1051,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: <EMAIL>.",financial_cyber_fraud,Online Crypto Investment Scam
PR-MET-2024-1052,custom_agency,2024-06-01,Institutional Complaint,"[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@metropolispolice.gov.","[Metropolis Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-STA-2024-1053,custom_agency,2024-06-01,Institutional Complaint,"[Star City Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@star citypolice.gov.","[Star City Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@star citypolice.gov.",ransomware_extortion,Ransomware Hostage
PR-RIV-2024-1054,custom_agency,2024-06-01,Institutional Complaint,[Riverdale Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@riverdalepolice.gov.,[Riverdale Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-GOT-2024-1055,custom_agency,2024-06-01,Institutional Complaint,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@gothampolice.gov.,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-RIV-2024-1056,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-GOT-2024-1057,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-RIV-2024-1058,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-MET-2024-1059,custom_agency,2024-06-01,Institutional Complaint,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@metropolispolice.gov.,[Metropolis Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
PR-GOT-2024-1060,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Local dental clinic reported an attack that encrypted all patient history files, demanding 2 Bitcoin in payment. Contact officer email: <EMAIL>.",ransomware_extortion,Ransomware Hostage
PR-STA-2024-1061,custom_agency,2024-06-01,Institutional Complaint,[Star City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@star citypolice.gov.,[Star City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@star citypolice.gov.,denial_of_service_disruption,DDoS Attack on School Portal
PR-STA-2024-1062,custom_agency,2024-06-01,Institutional Complaint,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,[Star City Police Bureau] Victim reported that their Instagram and email accounts were hijacked via SIM swapping and used to solicit money from friends. Contact officer email: fraud.unit@star citypolice.gov.,financial_cyber_fraud,Social Media Account Hijack
PR-RIV-2024-1063,custom_agency,2024-06-01,Institutional Complaint,"[Riverdale Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@riverdalepolice.gov.","[Riverdale Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: <EMAIL>.",financial_cyber_fraud,Online Crypto Investment Scam
PR-GOT-2024-1064,custom_agency,2024-06-01,Institutional Complaint,"[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: fraud.unit@gothampolice.gov.","[Gotham Police Bureau] Financial controller received a spoofed email from the CEO demanding an urgent wire payment of $54,000 to an offshore vendor. Contact officer email: <EMAIL>.",phishing_social_engineering,Corporate Email Compromise
PR-STA-2024-1065,custom_agency,2024-06-01,Institutional Complaint,"[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.","[Star City Police Bureau] Complainant discovered that their national ID was used to secure an online personal loan of $12,000 without their knowledge. Contact officer email: fraud.unit@star citypolice.gov.",identity_theft_impersonation,Identity Theft / Bank Loan
PR-CEN-2024-1066,custom_agency,2024-06-01,Institutional Complaint,"[Central City Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@central citypolice.gov.","[Central City Police Bureau] Victim lost $35,000 after being directed by an acquaintance to transfer Ethereum into a fake decentralized wallet app. Contact officer email: fraud.unit@central citypolice.gov.",financial_cyber_fraud,Online Crypto Investment Scam
PR-STA-2024-1067,custom_agency,2024-06-01,Institutional Complaint,[Star City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@star citypolice.gov.,[Star City Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@star citypolice.gov.,denial_of_service_disruption,DDoS Attack on School Portal
PR-GOT-2024-1068,custom_agency,2024-06-01,Institutional Complaint,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: fraud.unit@gothampolice.gov.,[Gotham Police Bureau] District online learning management system was subjected to an amplification DDoS attack during final examinations. Contact officer email: <EMAIL>.,denial_of_service_disruption,DDoS Attack on School Portal
